sid,storm_name,year,month,latitude,longitude,lat_min,lat_max,max_wind_kt,max_wind_kmh,category,era,decade,reached_mindanao,opacity,color,size
2002189N21116,NAKRI,2002,7,23.152380952380952,119.23333333333333,21.3,25.0,40.0,74.08,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2002199N08130,UNNAMED,2002,7,12.679487179487179,123.81025641025641,8.4,16.6,35.0,64.82000000000001,TS,Pre-2010,2000s,True,0.3,Gray,2.0
2002200N21150,FUNG-WONG,2002,7,22.24642857142857,132.24642857142857,20.6,24.6,70.0,129.64000000000001,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2002214N19120,KAMMURI,2002,8,21.159259259259258,116.88148148148149,19.0,25.0,55.0,101.86,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2002222N11131,UNNAMED,2002,8,12.656756756756756,125.16216216216216,10.4,15.0,35.0,64.82000000000001,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2002227N14115,VONGFONG,2002,8,14.4,115.075,14.4,14.4,20.0,37.04,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2002252N20121,HAGUPIT,2002,9,19.83888888888889,118.39999999999999,19.5,20.6,38.0,70.376,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2003098N03159,KUJIRA,2003,4,17.49375,126.621875,13.5,24.8,125.0,231.5,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2003137N07131,UNNAMED,2003,5,10.778048780487804,130.27560975609757,7.3,14.8,30.0,55.56,TD,Pre-2010,2000s,True,0.3,Gray,1.0
2003144N16119,LINFA,2003,5,18.108695652173914,121.81521739130434,15.5,24.9,55.0,101.86,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2003150N17119,NANGKA,2003,5,18.90277777777778,119.59444444444443,16.5,24.7,50.0,92.60000000000001,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2003158N08156,SOUDELOR,2003,6,15.282978723404254,126.76595744680851,10.0,24.3,75.0,138.9,Cat 1,Pre-2010,2000s,True,0.3,Gray,3.0
2003196N05150,IMBUDO,2003,7,14.478787878787879,126.33030303030301,10.5,18.8,130.0,240.76000000000002,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2003196N11137,KONI,2003,7,12.017073170731708,123.65365853658537,10.0,16.3,55.0,101.86,TS,Pre-2010,2000s,True,0.3,Gray,2.0
2003212N09150,ETAU,2003,8,20.00526315789474,131.15263157894736,16.4,24.7,95.0,175.94,Cat 2,Pre-2010,2000s,False,0.3,Gray,4.0
2003212N12130,MORAKOT,2003,7,18.78,124.33250000000001,11.8,24.8,65.0,120.38000000000001,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2003226N07156,KROVANH,2003,8,18.36756756756757,125.85405405405406,17.3,19.8,90.0,166.68,Cat 2,Pre-2010,2000s,False,0.3,Gray,4.0
2003230N18125,VAMCO,2003,8,20.741666666666667,124.85833333333333,18.3,24.8,35.0,64.82000000000001,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2003231N20118,UNNAMED,2003,8,20.446666666666665,117.17333333333333,19.5,22.0,29.0,53.708000000000006,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2003240N20139,DUJUAN,2003,8,19.3,127.72424242424242,15.9,22.4,123.0,227.79600000000002,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2003247N10153,MAEMI,2003,9,22.35925925925926,129.41851851851854,19.3,25.0,140.0,259.28000000000003,Cat 5,Pre-2010,2000s,False,0.3,Gray,8.0
2003259N13133,CHOI-WAN,2003,9,18.82,128.708,13.1,24.9,50.0,92.60000000000001,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2003279N18118,UNNAMED,2003,10,18.009375,115.59375,17.0,19.6,25.0,46.300000000000004,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2003290N15132,KETSANA,2003,10,17.139344262295083,131.6983606557377,14.7,22.9,125.0,231.5,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2003294N11112,UNNAMED,2003,10,11.15,118.83571428571429,10.9,11.7,25.0,46.300000000000004,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2003302N11133,MELOR,2003,10,17.87857142857143,124.96785714285714,11.4,25.0,73.0,135.196,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2003316N11141,NEPARTAK,2003,11,12.457692307692307,123.50769230769232,11.8,14.0,65.0,120.38000000000001,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2003319N13172,LUPIT,2003,11,17.91785714285714,132.56785714285715,14.1,23.8,143.0,264.836,Cat 5,Pre-2010,2000s,False,0.3,Gray,8.0
2003357N11142,UNNAMED,2003,12,12.774074074074074,129.1185185185185,9.4,13.8,35.0,64.82000000000001,TS,Pre-2010,2000s,True,0.3,Gray,2.0
2004042N08148,UNNAMED,2004,2,9.054545454545455,133.37272727272727,8.5,10.5,25.0,46.300000000000004,TD,Pre-2010,2000s,True,0.3,Gray,1.0
2004074N03143,UNNAMED,2004,3,12.998076923076923,127.23653846153846,5.9,17.9,35.0,64.82000000000001,TS,Pre-2010,2000s,True,0.3,Gray,2.0
2004093N07154,SUDAL,2004,4,15.563636363636364,132.25454545454545,11.1,20.9,130.0,240.76000000000002,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2004134N07132,NIDA,2004,5,13.535714285714286,127.61071428571428,7.2,24.4,140.0,259.28000000000003,Cat 5,Pre-2010,2000s,True,0.3,Gray,8.0
2004136N05148,OMAIS,2004,5,13.714285714285714,133.94285714285715,10.3,17.3,60.0,111.12,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2004156N16117,CONSON,2004,6,17.691111111111113,119.0,14.8,24.8,90.0,166.68,Cat 2,Pre-2010,2000s,False,0.3,Gray,4.0
2004158N07142,CHANTHU,2004,6,10.670967741935485,123.64516129032258,8.0,13.0,48.0,88.896,TS,Pre-2010,2000s,True,0.3,Gray,2.0
2004164N06139,DIANMU,2004,6,19.772727272727273,131.35909090909092,16.8,24.5,153.0,283.356,Cat 5,Pre-2010,2000s,False,0.3,Gray,8.0
2004174N14146,MINDULLE,2004,6,18.347368421052632,125.98771929824562,14.9,24.8,125.0,231.5,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2004193N19136,KOMPASU,2004,7,20.577777777777776,125.2611111111111,19.3,21.5,45.0,83.34,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2004208N19118,UNNAMED,2004,7,21.244444444444444,117.23333333333332,19.1,23.3,44.0,81.488,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2004219N15137,RANANIM,2004,8,19.356818181818184,129.32954545454547,15.3,24.9,80.0,148.16,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2004227N15144,MEGI,2004,8,19.822222222222223,130.85555555555555,17.4,24.9,45.0,83.34,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2004231N09147,AERE,2004,8,21.75526315789474,125.82894736842105,16.2,25.0,80.0,148.16,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2004239N11171,SONGDA,2004,9,23.508333333333336,131.99166666666665,22.3,25.0,125.0,231.5,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2004255N23120,HAIMA,2004,9,23.49090909090909,121.22727272727273,22.7,24.9,40.0,74.08,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2004263N13153,MEARI,2004,9,21.7,131.78,19.1,24.9,125.0,231.5,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2004275N14139,MA-ON,2004,10,19.575609756097563,133.20487804878047,16.1,24.4,103.0,190.756,Cat 3,Pre-2010,2000s,False,0.3,Gray,5.0
2004284N07157,TOKAGE,2004,10,19.583870967741937,130.94838709677418,15.2,24.7,123.0,227.79600000000002,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2004288N09164,NOCK-TEN,2004,10,19.831818181818182,127.61363636363636,16.4,24.8,110.0,203.72,Cat 3,Pre-2010,2000s,False,0.3,Gray,5.0
2004319N10134,MUIFA,2004,11,13.56031746031746,124.0,9.6,15.9,115.0,212.98000000000002,Cat 4,Pre-2010,2000s,True,0.3,Gray,6.0
2004327N16125,MERBOK,2004,11,15.9,121.60666666666665,15.5,17.0,35.0,64.82000000000001,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2004333N06154,NANMADOL,2004,11,16.789285714285715,123.61071428571428,11.2,23.2,130.0,240.76000000000002,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2004344N06178,TALAS,2004,12,15.271794871794873,131.73846153846154,11.8,19.8,45.0,83.34,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2005071N06152,ROKE,2005,3,11.729166666666666,124.14583333333333,10.9,12.2,80.0,148.16,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2005107N07151,SONCA,2005,4,14.76,132.06666666666666,11.5,20.9,115.0,212.98000000000002,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2005148N06156,NESAT,2005,6,18.635714285714286,132.60238095238097,12.1,25.0,125.0,231.5,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2005192N22155,HAITANG,2005,7,21.996774193548386,126.04193548387097,19.1,25.0,140.0,259.28000000000003,Cat 5,Pre-2010,2000s,False,0.3,Gray,8.0
2005211N09141,MATSA,2005,7,18.54054054054054,128.45675675675676,11.1,24.9,80.0,148.16,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2005222N14131,SANVU,2005,8,18.4,123.23548387096774,13.8,25.0,63.0,116.676,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2005237N14148,TALIM,2005,8,22.29259259259259,127.33333333333333,20.7,24.8,130.0,240.76000000000002,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2005241N15155,NABI,2005,9,22.96,133.45,21.1,24.8,130.0,240.76000000000002,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2005248N08142,KHANUN,2005,9,18.158620689655173,130.67241379310346,13.3,24.6,90.0,166.68,Cat 2,Pre-2010,2000s,False,0.3,Gray,4.0
2005257N15120,VICENTE,2005,9,14.722222222222221,117.35555555555555,14.1,15.0,20.0,37.04,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2005262N13127,DAMREY,2005,9,18.1375,121.11500000000001,13.2,20.3,55.0,101.86,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2005268N19146,LONGWANG,2005,9,22.936666666666667,126.88333333333334,22.0,24.8,125.0,231.5,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2005282N22138,KIROGI,2005,10,22.267924528301887,132.3811320754717,20.5,24.9,115.0,212.98000000000002,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2005301N13117,KAI-TAK,2005,10,12.84,116.17999999999999,12.7,12.9,25.0,46.300000000000004,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2005311N08140,TEMBIN,2005,11,15.839393939393942,123.65151515151516,12.8,19.5,45.0,83.34,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2005316N05134,BOLAVEN,2005,11,12.173239436619717,128.3450704225352,5.4,19.1,70.0,129.64000000000001,Cat 1,Pre-2010,2000s,True,0.3,Gray,3.0
2005350N08127,UNNAMED,2005,12,9.714285714285714,121.51428571428572,7.7,11.0,25.0,46.300000000000004,TD,Pre-2010,2000s,True,0.3,Gray,1.0
2006128N09138,CHANCHU,2006,5,13.756164383561645,122.35753424657534,8.2,24.5,123.0,227.79600000000002,Cat 4,Pre-2010,2000s,True,0.3,Gray,6.0
2006174N08135,JELAWAT,2006,6,11.916666666666666,124.34444444444443,8.2,17.0,35.0,64.82000000000001,TS,Pre-2010,2000s,True,0.3,Gray,2.0
2006180N06140,EWINIAR,2006,7,17.951020408163266,130.39795918367346,11.5,24.6,128.0,237.056,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2006188N10143,BILIS,2006,7,19.9375,127.721875,14.8,24.9,60.0,111.12,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2006198N08152,KAEMI,2006,7,20.15909090909091,124.89772727272727,15.1,25.0,80.0,148.16,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2006209N13130,PRAPIROON,2006,7,15.22142857142857,123.73333333333333,12.5,18.5,60.0,111.12,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2006216N07151,SAOMAI,2006,8,22.59166666666667,130.975,20.6,24.7,100.0,185.20000000000002,Cat 3,Pre-2010,2000s,False,0.3,Gray,5.0
2006217N20134,BOPHA,2006,8,22.184782608695652,124.95869565217392,20.2,23.4,55.0,101.86,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2006225N17126,SONAMU,2006,8,18.2875,129.8375,17.0,20.6,45.0,83.34,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2006252N13139,SHANSHAN,2006,9,20.31063829787234,128.71063829787232,16.6,24.9,110.0,203.72,Cat 3,Pre-2010,2000s,False,0.3,Gray,5.0
2006253N20120,UNNAMED,2006,9,19.78,117.01500000000001,18.1,20.4,30.0,55.56,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2006264N13115,UNNAMED,2006,9,13.442857142857141,115.24285714285715,13.2,13.7,19.0,35.188,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2006268N12129,XANGSANE,2006,9,13.247222222222222,123.70555555555555,11.7,15.6,123.0,227.79600000000002,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2006272N13144,BEBINCA,2006,10,17.076666666666664,132.12666666666667,13.8,24.5,50.0,92.60000000000001,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2006298N12143,CIMARON,2006,10,16.453846153846154,120.57179487179488,12.0,19.0,140.0,259.28000000000003,Cat 5,Pre-2010,2000s,False,0.3,Gray,8.0
2006311N16143,CHEBI,2006,11,15.74375,124.45,15.0,16.3,125.0,231.5,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2006329N06150,DURIAN,2006,11,13.194736842105263,123.60526315789474,11.3,13.9,133.0,246.316,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2006340N08142,UTOR,2006,12,12.031578947368422,123.55263157894737,9.5,14.5,95.0,175.94,Cat 2,Pre-2010,2000s,True,0.3,Gray,4.0
2006349N08157,TRAMI,2006,12,13.6625,129.05625,12.4,16.0,35.0,64.82000000000001,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2007135N08147,YUTU,2007,5,16.083333333333332,133.19444444444446,12.3,19.4,123.0,227.79600000000002,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2007188N04148,MAN-YI,2007,7,20.1625,130.45,15.5,24.9,125.0,231.5,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2007213N12115,UNNAMED,2007,7,12.1,115.125,12.1,12.1,29.0,53.708000000000006,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2007216N18138,PABUK,2007,8,21.93548387096774,123.97419354838709,19.9,24.9,68.0,125.936,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2007219N15130,WUTIP,2007,8,19.469565217391306,125.33043478260869,14.9,23.6,35.0,64.82000000000001,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2007223N19136,SEPAT,2007,8,18.681250000000002,126.91041666666666,15.6,24.8,140.0,259.28000000000003,Cat 5,Pre-2010,2000s,False,0.3,Gray,8.0
2007254N18140,NARI,2007,9,23.26153846153846,131.6846153846154,21.4,25.0,80.0,148.16,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2007257N16134,WIPHA,2007,9,20.966666666666665,129.82121212121214,16.3,25.0,100.0,185.20000000000002,Cat 3,Pre-2010,2000s,False,0.3,Gray,5.0
2007265N20122,FRANCISCO,2007,9,19.586666666666666,118.74,19.4,19.8,30.0,55.56,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2007272N17125,LEKIMA,2007,9,16.025000000000002,119.45,14.9,17.3,35.0,64.82000000000001,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2007274N18131,KROSA,2007,10,19.422727272727272,127.62272727272726,16.6,25.0,130.0,240.76000000000002,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2007298N18136,FAXAI,2007,10,21.592307692307692,132.69230769230768,18.7,25.0,50.0,92.60000000000001,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2007306N18133,PEIPAH,2007,11,17.935416666666665,123.17083333333333,16.8,18.7,75.0,138.9,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2007323N09128,HAGIBIS,2007,11,10.85897435897436,120.91794871794872,8.6,14.6,50.0,92.60000000000001,TS,Pre-2010,2000s,True,0.3,Gray,2.0
2007324N10140,MITAG,2007,11,16.255932203389833,126.06949152542373,13.6,21.8,93.0,172.23600000000002,Cat 2,Pre-2010,2000s,False,0.3,Gray,4.0
2007327N09152,UNNAMED,2007,11,18.26111111111111,131.72222222222223,15.2,24.7,25.0,46.300000000000004,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2008012N12123,UNNAMED,2008,1,12.692857142857141,118.87142857142858,12.1,13.4,33.0,61.116,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2008104N08128,NEOGURI,2008,4,9.552380952380952,120.77142857142856,8.4,11.8,43.0,79.63600000000001,TS,Pre-2010,2000s,True,0.3,Gray,2.0
2008128N07134,RAMMASUN,2008,5,13.345238095238095,132.2238095238095,7.0,24.4,135.0,250.02,Cat 4,Pre-2010,2000s,True,0.3,Gray,6.0
2008135N12116,HALONG,2008,5,16.25111111111111,120.84222222222222,11.5,24.8,70.0,129.64000000000001,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2008135N16125,MATMO,2008,5,18.9,125.68499999999999,16.1,24.6,45.0,83.34,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2008147N10141,NAKRI,2008,5,19.58,133.348,16.5,24.3,125.0,231.5,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2008169N08135,FENGSHEN,2008,6,13.189655172413794,124.23793103448276,7.6,21.2,105.0,194.46,Cat 3,Pre-2010,2000s,True,0.3,Gray,5.0
2008193N20126,KALMAEGI,2008,7,20.175925925925927,124.79074074074073,18.0,25.0,65.0,120.38000000000001,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2008206N22133,FUNG-WONG,2008,7,22.145,127.24000000000001,21.2,24.7,85.0,157.42000000000002,Cat 2,Pre-2010,2000s,False,0.3,Gray,4.0
2008217N19120,KAMMURI,2008,8,19.61764705882353,117.60588235294118,19.0,20.5,43.0,79.63600000000001,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2008224N24122,UNNAMED,2008,8,24.3,122.73333333333333,23.7,24.9,15.0,27.78,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2008226N22134,VONGFONG,2008,8,23.32,133.07999999999998,22.4,24.6,20.0,37.04,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2008229N13147,NURI,2008,8,18.54705882352941,123.16470588235295,15.8,21.5,98.0,181.496,Cat 3,Pre-2010,2000s,False,0.3,Gray,5.0
2008238N13130,UNNAMED,2008,8,17.531428571428574,124.37428571428572,12.8,21.4,35.0,64.82000000000001,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2008252N16128,SINLAKU,2008,9,20.730357142857144,124.39285714285714,15.7,25.0,125.0,231.5,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2008262N16142,HAGUPIT,2008,9,16.829411764705885,126.1470588235294,13.5,20.4,108.0,200.01600000000002,Cat 3,Pre-2010,2000s,False,0.3,Gray,5.0
2008268N12140,JANGMI,2008,9,18.965625,127.1125,13.5,24.8,140.0,259.28000000000003,Cat 5,Pre-2010,2000s,False,0.3,Gray,8.0
2008272N08139,HIGOS,2008,9,13.535294117647059,123.57647058823531,8.4,23.4,40.0,74.08,TS,Pre-2010,2000s,True,0.3,Gray,2.0
2008311N08128,MAYSAK,2008,11,13.608620689655172,117.59310344827585,8.4,17.9,55.0,101.86,TS,Pre-2010,2000s,True,0.3,Gray,2.0
2008320N08122,NOUL,2008,11,9.1,118.425,8.2,10.2,33.0,61.116,TD,Pre-2010,2000s,True,0.3,Gray,1.0
2008343N16168,DOLPHIN,2008,12,15.7,131.71176470588236,13.5,20.6,85.0,157.42000000000002,Cat 2,Pre-2010,2000s,False,0.3,Gray,4.0
2009121N13124,KUJIRA,2009,4,14.626315789473683,126.68684210526317,12.6,18.6,115.0,212.98000000000002,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2009123N10111,CHAN-HOM,2009,5,19.132653061224488,125.3061224489796,14.6,25.0,83.0,153.716,Cat 2,Pre-2010,2000s,False,0.3,Gray,4.0
2009164N10131,LINFA,2009,6,17.469117647058823,120.325,9.7,24.8,73.0,135.196,Cat 1,Pre-2010,2000s,True,0.3,Gray,3.0
2009173N10132,NANGKA,2009,6,14.166666666666666,122.33333333333333,10.0,21.5,45.0,83.34,TS,Pre-2010,2000s,True,0.3,Gray,2.0
2009189N17129,SOUDELOR,2009,7,18.528,123.09200000000001,17.4,19.8,35.0,64.82000000000001,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2009192N16130,UNNAMED,2009,7,20.35217391304348,124.87391304347825,16.4,24.3,30.0,55.56,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2009196N14129,MOLAVE,2009,7,18.366666666666667,123.0,14.1,22.4,65.0,120.38000000000001,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2009213N16130,GONI,2009,7,17.544,120.456,15.7,19.8,35.0,64.82000000000001,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2009215N20133,MORAKOT,2009,8,22.894871794871793,127.95897435897434,20.1,24.9,78.0,144.45600000000002,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2009246N18130,DUJUAN,2009,9,18.730434782608697,130.47826086956522,17.3,22.5,50.0,92.60000000000001,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2009251N16118,MUJIGAE,2009,9,17.4,117.78,16.2,19.0,35.0,64.82000000000001,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2009254N14130,KOPPU,2009,9,17.968,121.928,13.9,20.4,55.0,101.86,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2009268N14128,KETSANA,2009,9,15.11578947368421,121.92105263157895,14.3,15.5,53.0,98.156,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2009270N10148,PARMA,2009,9,17.10952380952381,122.3654761904762,10.2,20.2,130.0,240.76000000000002,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2009272N07164,MELOR,2009,10,21.65,132.5,19.2,24.5,138.0,255.57600000000002,Cat 5,Pre-2010,2000s,False,0.3,Gray,8.0
2009287N10154,LUPIT,2009,10,19.235211267605635,128.73661971830984,14.2,25.0,138.0,255.57600000000002,Cat 5,Pre-2010,2000s,False,0.3,Gray,8.0
2009299N12153,MIRINAE,2009,10,14.989285714285714,124.47142857142856,13.9,16.3,90.0,166.68,Cat 2,Pre-2010,2000s,False,0.3,Gray,4.0
2009305N14134,UNNAMED,2009,10,16.238095238095237,127.51904761904763,14.1,17.5,25.0,46.300000000000004,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2009324N06129,UNNAMED,2009,11,8.251282051282052,127.91538461538461,6.2,9.8,30.0,55.56,TD,Pre-2010,2000s,True,0.3,Gray,1.0
2009325N06148,NIDA,2009,12,21.725,134.55,21.2,22.4,45.0,83.34,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2010078N03153,OMAIS,2010,3,15.786363636363637,132.5,12.0,18.7,50.0,92.60000000000001,TS,Post-2010,2010s,False,0.8,Red,2.0
2010191N12138,CONSON,2010,7,14.545454545454545,125.04848484848486,12.8,16.3,73.0,135.196,Cat 1,Post-2010,2010s,False,0.8,Red,3.0
2010198N15123,CHANTHU,2010,7,15.64074074074074,119.51111111111112,14.9,17.8,40.0,74.08,TS,Post-2010,2010s,False,0.8,Red,2.0
2010218N20127,DIANMU,2010,8,21.537499999999998,124.91666666666667,19.7,24.9,45.0,83.34,TS,Post-2010,2010s,False,0.8,Red,2.0
2010233N17119,MINDULLE,2010,8,16.345454545454547,117.04545454545455,16.1,17.1,25.0,46.300000000000004,TD,Post-2010,2010s,False,0.8,Red,1.0
2010239N15118,LIONROCK,2010,8,20.074545454545454,117.51272727272728,14.5,24.2,58.0,107.41600000000001,TS,Post-2010,2010s,False,0.8,Red,2.0
2010240N15142,KOMPASU,2010,8,23.03846153846154,132.21538461538464,21.4,24.8,85.0,157.42000000000002,Cat 2,Post-2010,2010s,False,0.8,Red,4.0
2010241N25125,NAMTHEUN,2010,8,24.900000000000002,121.03333333333335,24.8,25.0,33.0,61.116,TD,Post-2010,2010s,False,0.8,Red,1.0
2010243N12146,MALOU,2010,9,23.525000000000002,130.45000000000002,21.9,24.8,35.0,64.82000000000001,TS,Post-2010,2010s,False,0.8,Red,2.0
2010249N24125,MERANTI,2010,9,22.173333333333336,121.24,20.7,24.9,65.0,120.38000000000001,Cat 1,Post-2010,2010s,False,0.8,Red,3.0
2010256N17137,FANAPI,2010,9,21.740000000000002,126.07090909090908,17.0,24.0,95.0,175.94,Cat 2,Post-2010,2010s,False,0.8,Red,4.0
2010285N13145,MEGI,2010,10,19.13030303030303,121.45,16.2,24.9,158.0,292.61600000000004,Cat 5,Post-2010,2010s,False,0.8,Red,8.0
2010293N16147,CHABA,2010,10,18.82857142857143,130.30714285714285,15.2,24.8,113.0,209.276,Cat 4,Post-2010,2010s,False,0.8,Red,6.0
2011093N10131,UNNAMED,2011,4,10.292857142857143,132.21428571428572,9.4,11.9,20.0,37.04,TD,Post-2010,2010s,True,0.8,Red,1.0
2011126N11129,AERE,2011,5,15.723809523809523,124.80238095238094,10.5,24.3,50.0,92.60000000000001,TS,Post-2010,2010s,False,0.8,Red,2.0
2011140N08142,SONGDA,2011,5,15.026666666666667,127.80666666666667,10.5,24.8,140.0,259.28000000000003,Cat 5,Post-2010,2010s,False,0.8,Red,8.0
2011151N19116,UNNAMED,2011,5,20.82,117.31333333333333,19.0,22.8,25.0,46.300000000000004,TD,Post-2010,2010s,False,0.8,Red,1.0
2011159N13122,SARIKA,2011,6,17.925925925925927,118.60740740740741,13.4,25.0,40.0,74.08,TS,Post-2010,2010s,False,0.8,Red,2.0
2011167N08129,HAIMA,2011,6,15.453488372093023,123.37674418604651,7.9,20.1,35.0,64.82000000000001,TS,Post-2010,2010s,True,0.8,Red,2.0
2011172N11133,MEARI,2011,6,16.028125,128.4125,11.2,24.8,60.0,111.12,TS,Post-2010,2010s,False,0.8,Red,2.0
2011192N18158,MA-ON,2011,7,24.7,134.39999999999998,24.5,24.9,85.0,157.42000000000002,Cat 2,Post-2010,2010s,False,0.8,Red,4.0
2011195N15134,TOKAGE,2011,7,14.394444444444446,133.17222222222222,14.0,15.3,35.0,64.82000000000001,TS,Post-2010,2010s,False,0.8,Red,2.0
2011205N12130,NOCK-TEN,2011,7,14.745714285714286,123.76,12.3,18.1,60.0,111.12,TS,Post-2010,2010s,False,0.8,Red,2.0
2011208N09145,MUIFA,2011,7,19.334999999999997,132.83,11.7,25.0,138.0,255.57600000000002,Cat 5,Post-2010,2010s,False,0.8,Red,8.0
2011233N12129,NANMADOL,2011,8,18.64096385542169,123.49397590361446,11.9,24.7,140.0,259.28000000000003,Cat 5,Post-2010,2010s,False,0.8,Red,8.0
2011249N18133,KULAP,2011,9,20.288888888888888,134.07777777777778,18.1,24.7,38.0,70.376,TS,Post-2010,2010s,False,0.8,Red,2.0
2011253N20145,ROKE,2011,9,24.883333333333336,130.36666666666667,24.8,25.0,65.0,120.38000000000001,Cat 1,Post-2010,2010s,False,0.8,Red,3.0
2011266N13139,NESAT,2011,9,15.848484848484848,124.4090909090909,14.5,17.8,103.0,190.756,Cat 3,Post-2010,2010s,False,0.8,Red,5.0
