sid,name,year,month,max_wind_kt,max_wind_kmh,lat_min,lat_max,lat_mean,lon_min,lon_max,lon_mean,start_time,end_time,decade,era,category,duration_hours,reached_mindanao
2002227N14115,VONGFONG,2002,8,20.0,37.04,14.4,14.4,14.4,115.0,115.2,115.075,2002-08-14 12:00:00,2002-08-14 21:00:00,2000s,Pre-2010,TD,9.0,False
2002252N20121,HAGUPIT,2002,9,38.0,70.376,19.5,20.6,19.83888888888889,115.0,121.3,118.39999999999999,2002-09-08 18:00:00,2002-09-10 21:00:00,2000s,Pre-2010,TS,51.0,False
2003098N03159,KUJIRA,2003,4,125.0,231.5,13.5,24.8,17.49375,122.3,134.8,126.621875,2003-04-16 15:00:00,2003-04-24 12:00:00,2000s,Pre-2010,Cat 4,189.0,False
2003137N07131,UNNAMED,2003,5,30.0,55.56,7.3,14.8,10.778048780487804,129.2,131.7,130.27560975609757,2003-05-17 00:00:00,2003-05-22 00:00:00,2000s,Pre-2010,TD,120.0,True
2003144N16119,LINFA,2003,5,55.0,101.86,15.5,24.9,18.108695652173914,118.1,129.7,121.81521739130434,2003-05-24 06:00:00,2003-05-29 21:00:00,2000s,Pre-2010,TS,135.0,False
2003150N17119,NANGKA,2003,5,50.0,92.60000000000001,16.5,24.7,18.90277777777778,116.7,129.1,119.59444444444443,2003-05-30 00:00:00,2003-06-03 09:00:00,2000s,Pre-2010,TS,105.0,False
2003158N08156,SOUDELOR,2003,6,75.0,138.9,10.0,24.3,15.282978723404254,123.0,134.9,126.76595744680851,2003-06-12 06:00:00,2003-06-17 21:00:00,2000s,Pre-2010,Cat 1,135.0,True
2003196N05150,IMBUDO,2003,7,130.0,240.76000000000002,10.5,18.8,14.478787878787879,115.4,134.7,126.33030303030301,2003-07-19 06:00:00,2003-07-23 06:00:00,2000s,Pre-2010,Cat 4,96.0,False
2003196N11137,KONI,2003,7,55.0,101.86,10.0,16.3,12.017073170731708,115.1,134.6,123.65365853658537,2003-07-15 00:00:00,2003-07-20 00:00:00,2000s,Pre-2010,TS,120.0,True
2003212N09150,ETAU,2003,8,95.0,175.94,16.4,24.7,20.00526315789474,128.6,134.7,131.15263157894736,2003-08-04 09:00:00,2003-08-06 15:00:00,2000s,Pre-2010,Cat 2,54.0,False
2003212N12130,MORAKOT,2003,7,65.0,120.38000000000001,11.8,24.8,18.78,118.1,130.4,124.33250000000001,2003-07-30 18:00:00,2003-08-04 15:00:00,2000s,Pre-2010,Cat 1,117.0,False
2003226N07156,KROVANH,2003,8,90.0,166.68,17.3,19.8,18.36756756756757,115.3,135.0,125.85405405405406,2003-08-19 09:00:00,2003-08-23 21:00:00,2000s,Pre-2010,Cat 2,108.0,False
2003230N18125,VAMCO,2003,8,35.0,64.82000000000001,18.3,24.8,20.741666666666667,123.0,125.4,124.85833333333333,2003-08-18 06:00:00,2003-08-19 15:00:00,2000s,Pre-2010,TS,33.0,False
2003231N20118,UNNAMED,2003,8,29.0,53.708000000000006,19.5,22.0,20.446666666666665,116.0,118.3,117.17333333333333,2003-08-19 06:00:00,2003-08-21 00:00:00,2000s,Pre-2010,TD,42.0,False
2003240N20139,DUJUAN,2003,8,123.0,227.79600000000002,15.9,22.4,19.3,115.7,135.0,127.72424242424242,2003-08-29 09:00:00,2003-09-02 09:00:00,2000s,Pre-2010,Cat 4,96.0,False
2003247N10153,MAEMI,2003,9,140.0,259.28000000000003,19.3,25.0,22.35925925925926,125.3,135.0,129.41851851851854,2003-09-07 18:00:00,2003-09-10 21:00:00,2000s,Pre-2010,Cat 5,75.0,False
2003259N13133,CHOI-WAN,2003,9,50.0,92.60000000000001,13.1,24.9,18.82,127.4,133.0,128.708,2003-09-16 00:00:00,2003-09-19 00:00:00,2000s,Pre-2010,TS,72.0,False
2003279N18118,UNNAMED,2003,10,25.0,46.300000000000004,17.0,19.6,18.009375,115.0,117.6,115.59375,2003-10-06 00:00:00,2003-10-09 21:00:00,2000s,Pre-2010,TD,93.0,False
2003290N15132,KETSANA,2003,10,125.0,231.5,14.7,22.9,17.139344262295083,130.1,134.8,131.6983606557377,2003-10-17 06:00:00,2003-10-24 18:00:00,2000s,Pre-2010,Cat 4,180.0,False
2003294N11112,UNNAMED,2003,10,25.0,46.300000000000004,10.9,11.7,11.15,115.3,122.1,118.83571428571429,2003-10-22 09:00:00,2003-10-24 00:00:00,2000s,Pre-2010,TD,39.0,False
2003302N11133,MELOR,2003,10,73.0,135.196,11.4,25.0,17.87857142857143,120.6,133.1,124.96785714285714,2003-10-28 18:00:00,2003-11-04 15:00:00,2000s,Pre-2010,Cat 1,165.0,False
2003316N11141,NEPARTAK,2003,11,65.0,120.38000000000001,11.8,14.0,12.457692307692307,115.3,133.9,123.50769230769232,2003-11-12 12:00:00,2003-11-15 15:00:00,2000s,Pre-2010,Cat 1,75.0,False
2003319N13172,LUPIT,2003,11,143.0,264.836,14.1,23.8,17.91785714285714,130.8,134.9,132.56785714285715,2003-11-27 00:00:00,2003-11-30 09:00:00,2000s,Pre-2010,Cat 5,81.0,False
2003357N11142,UNNAMED,2003,12,35.0,64.82000000000001,9.4,13.8,12.774074074074074,125.1,134.7,129.1185185185185,2003-12-24 12:00:00,2003-12-27 18:00:00,2000s,Pre-2010,TS,78.0,True
2004042N08148,UNNAMED,2004,2,25.0,46.300000000000004,8.5,10.5,9.054545454545455,132.3,134.8,133.37272727272727,2004-02-16 15:00:00,2004-02-19 06:00:00,2000s,Pre-2010,TD,63.0,True
2004074N03143,UNNAMED,2004,3,35.0,64.82000000000001,5.9,17.9,12.998076923076923,124.1,134.9,127.23653846153846,2004-03-17 03:00:00,2004-03-23 12:00:00,2000s,Pre-2010,TS,153.0,True
2004093N07154,SUDAL,2004,4,130.0,240.76000000000002,11.1,20.9,15.563636363636364,131.0,134.8,132.25454545454545,2004-04-10 03:00:00,2004-04-14 03:00:00,2000s,Pre-2010,Cat 4,96.0,False
2004134N07132,NIDA,2004,5,140.0,259.28000000000003,7.2,24.4,13.535714285714286,123.5,132.3,127.61071428571428,2004-05-13 00:00:00,2004-05-19 21:00:00,2000s,Pre-2010,Cat 5,165.0,True
2004136N05148,OMAIS,2004,5,60.0,111.12,10.3,17.3,13.714285714285714,133.0,135.0,133.94285714285715,2004-05-19 00:00:00,2004-05-21 12:00:00,2000s,Pre-2010,TS,60.0,False
2004156N16117,CONSON,2004,6,90.0,166.68,14.8,24.8,17.691111111111113,116.2,124.9,119.0,2004-06-04 06:00:00,2004-06-09 18:00:00,2000s,Pre-2010,Cat 2,132.0,False
2004158N07142,CHANTHU,2004,6,48.0,88.896,8.0,13.0,10.670967741935485,115.3,134.3,123.64516129032258,2004-06-07 12:00:00,2004-06-11 06:00:00,2000s,Pre-2010,TS,90.0,True
2004164N06139,DIANMU,2004,6,153.0,283.356,16.8,24.5,19.772727272727273,129.1,134.8,131.35909090909092,2004-06-16 21:00:00,2004-06-19 12:00:00,2000s,Pre-2010,Cat 5,63.0,False
2004174N14146,MINDULLE,2004,6,125.0,231.5,14.9,24.8,18.347368421052632,121.2,134.8,125.98771929824562,2004-06-25 00:00:00,2004-07-02 00:00:00,2000s,Pre-2010,Cat 4,168.0,False
2004193N19136,KOMPASU,2004,7,45.0,83.34,19.3,21.5,20.577777777777776,115.0,135.0,125.2611111111111,2004-07-11 15:00:00,2004-07-16 00:00:00,2000s,Pre-2010,TS,105.0,False
2004208N19118,UNNAMED,2004,7,44.0,81.488,19.1,23.3,21.244444444444444,115.7,118.2,117.23333333333332,2004-07-26 06:00:00,2004-07-27 06:00:00,2000s,Pre-2010,TS,24.0,False
2004219N15137,RANANIM,2004,8,80.0,148.16,15.3,24.9,19.356818181818184,124.7,134.7,129.32954545454547,2004-08-06 06:00:00,2004-08-11 15:00:00,2000s,Pre-2010,Cat 1,129.0,False
2004227N15144,MEGI,2004,8,45.0,83.34,17.4,24.9,19.822222222222223,127.0,134.9,130.85555555555555,2004-08-15 03:00:00,2004-08-17 06:00:00,2000s,Pre-2010,TS,51.0,False
2004231N09147,AERE,2004,8,80.0,148.16,16.2,25.0,21.75526315789474,115.1,135.0,125.82894736842105,2004-08-20 15:00:00,2004-08-26 15:00:00,2000s,Pre-2010,Cat 1,144.0,False
2004239N11171,SONGDA,2004,9,125.0,231.5,22.3,25.0,23.508333333333336,129.7,134.6,131.99166666666665,2004-09-03 09:00:00,2004-09-04 18:00:00,2000s,Pre-2010,Cat 4,33.0,False
2004255N23120,HAIMA,2004,9,40.0,74.08,22.7,24.9,23.49090909090909,119.6,122.2,121.22727272727273,2004-09-10 18:00:00,2004-09-12 00:00:00,2000s,Pre-2010,TS,30.0,False
2004263N13153,MEARI,2004,9,125.0,231.5,19.1,24.9,21.7,128.5,134.7,131.78,2004-09-23 21:00:00,2004-09-25 15:00:00,2000s,Pre-2010,Cat 4,42.0,False
2004275N14139,MA-ON,2004,10,103.0,190.756,16.1,24.4,19.575609756097563,130.6,134.9,133.20487804878047,2004-10-03 03:00:00,2004-10-08 03:00:00,2000s,Pre-2010,Cat 3,120.0,False
2004284N07157,TOKAGE,2004,10,123.0,227.79600000000002,15.2,24.7,19.583870967741937,126.9,134.8,130.94838709677418,2004-10-15 06:00:00,2004-10-19 00:00:00,2000s,Pre-2010,Cat 4,90.0,False
2004288N09164,NOCK-TEN,2004,10,110.0,203.72,16.4,24.8,19.831818181818182,121.9,134.8,127.61363636363636,2004-10-22 12:00:00,2004-10-25 03:00:00,2000s,Pre-2010,Cat 3,63.0,False
2004319N10134,MUIFA,2004,11,115.0,212.98000000000002,9.6,15.9,13.56031746031746,115.2,134.2,124.0,2004-11-13 18:00:00,2004-11-21 12:00:00,2000s,Pre-2010,Cat 4,186.0,True
2004327N16125,MERBOK,2004,11,35.0,64.82000000000001,15.5,17.0,15.9,119.2,124.9,121.60666666666665,2004-11-21 18:00:00,2004-11-23 12:00:00,2000s,Pre-2010,TS,42.0,False
2004333N06154,NANMADOL,2004,11,130.0,240.76000000000002,11.2,23.2,16.789285714285715,118.3,134.0,123.61071428571428,2004-11-30 21:00:00,2004-12-04 06:00:00,2000s,Pre-2010,Cat 4,81.0,False
2004344N06178,TALAS,2004,12,45.0,83.34,11.8,19.8,15.271794871794873,130.5,134.7,131.73846153846154,2004-12-15 12:00:00,2004-12-20 06:00:00,2000s,Pre-2010,TS,114.0,False
2005071N06152,ROKE,2005,3,80.0,148.16,10.9,12.2,11.729166666666666,115.3,134.5,124.14583333333333,2005-03-15 12:00:00,2005-03-18 09:00:00,2000s,Pre-2010,Cat 1,69.0,False
2005107N07151,SONCA,2005,4,115.0,212.98000000000002,11.5,20.9,14.76,130.8,134.8,132.06666666666666,2005-04-22 12:00:00,2005-04-26 03:00:00,2000s,Pre-2010,Cat 4,87.0,False
2005148N06156,NESAT,2005,6,125.0,231.5,12.1,25.0,18.635714285714286,130.4,134.9,132.60238095238097,2005-06-02 21:00:00,2005-06-08 00:00:00,2000s,Pre-2010,Cat 4,123.0,False
2005192N22155,HAITANG,2005,7,140.0,259.28000000000003,19.1,25.0,21.996774193548386,120.3,134.9,126.04193548387097,2005-07-15 06:00:00,2005-07-19 00:00:00,2000s,Pre-2010,Cat 5,90.0,False
2005211N09141,MATSA,2005,7,80.0,148.16,11.1,24.9,18.54054054054054,123.9,134.9,128.45675675675676,2005-07-31 06:00:00,2005-08-04 15:00:00,2000s,Pre-2010,Cat 1,105.0,False
2005222N14131,SANVU,2005,8,63.0,116.676,13.8,25.0,18.4,115.8,130.9,123.23548387096774,2005-08-09 18:00:00,2005-08-13 12:00:00,2000s,Pre-2010,TS,90.0,False
2005237N14148,TALIM,2005,8,130.0,240.76000000000002,20.7,24.8,22.29259259259259,120.0,134.9,127.33333333333333,2005-08-28 21:00:00,2005-09-01 03:00:00,2000s,Pre-2010,Cat 4,78.0,False
2005241N15155,NABI,2005,9,130.0,240.76000000000002,21.1,24.8,22.96,132.2,134.9,133.45,2005-09-02 21:00:00,2005-09-04 00:00:00,2000s,Pre-2010,Cat 4,27.0,False
2005248N08142,KHANUN,2005,9,90.0,166.68,13.3,24.6,18.158620689655173,124.8,134.8,130.67241379310346,2005-09-06 21:00:00,2005-09-10 09:00:00,2000s,Pre-2010,Cat 2,84.0,False
2005257N15120,VICENTE,2005,9,20.0,37.04,14.1,15.0,14.722222222222221,115.3,119.6,117.35555555555555,2005-09-14 06:00:00,2005-09-15 06:00:00,2000s,Pre-2010,TD,24.0,False
2005262N13127,DAMREY,2005,9,55.0,101.86,13.2,20.3,18.1375,115.1,127.0,121.11500000000001,2005-09-19 06:00:00,2005-09-24 03:00:00,2000s,Pre-2010,TS,117.0,False
2005268N19146,LONGWANG,2005,9,125.0,231.5,22.0,24.8,22.936666666666667,117.7,134.9,126.88333333333334,2005-09-29 03:00:00,2005-10-02 18:00:00,2000s,Pre-2010,Cat 4,87.0,False
2005282N22138,KIROGI,2005,10,115.0,212.98000000000002,20.5,24.9,22.267924528301887,131.1,134.9,132.3811320754717,2005-10-09 21:00:00,2005-10-16 09:00:00,2000s,Pre-2010,Cat 4,156.0,False
2005301N13117,KAI-TAK,2005,10,25.0,46.300000000000004,12.7,12.9,12.84,115.2,117.1,116.17999999999999,2005-10-27 18:00:00,2005-10-28 06:00:00,2000s,Pre-2010,TD,12.0,False
2005311N08140,TEMBIN,2005,11,45.0,83.34,12.8,19.5,15.839393939393942,115.1,134.5,123.65151515151516,2005-11-08 09:00:00,2005-11-12 09:00:00,2000s,Pre-2010,TS,96.0,False
2005316N05134,BOLAVEN,2005,11,70.0,129.64000000000001,5.4,19.1,12.173239436619717,121.3,133.7,128.3450704225352,2005-11-12 00:00:00,2005-11-20 18:00:00,2000s,Pre-2010,Cat 1,210.0,True
2005350N08127,UNNAMED,2005,12,25.0,46.300000000000004,7.7,11.0,9.714285714285714,115.5,127.5,121.51428571428572,2005-12-15 12:00:00,2005-12-18 00:00:00,2000s,Pre-2010,TD,60.0,True
2006128N09138,CHANCHU,2006,5,123.0,227.79600000000002,8.2,24.5,13.756164383561645,115.0,134.9,122.35753424657534,2006-05-08 12:00:00,2006-05-18 00:00:00,2000s,Pre-2010,Cat 4,228.0,True
2006174N08135,JELAWAT,2006,6,35.0,64.82000000000001,8.2,17.0,11.916666666666666,115.0,134.5,124.34444444444443,2006-06-22 18:00:00,2006-06-27 03:00:00,2000s,Pre-2010,TS,105.0,True
2006180N06140,EWINIAR,2006,7,128.0,237.056,11.5,24.6,17.951020408163266,126.2,134.9,130.39795918367346,2006-07-02 09:00:00,2006-07-08 09:00:00,2000s,Pre-2010,Cat 4,144.0,False
2006188N10143,BILIS,2006,7,60.0,111.12,14.8,24.9,19.9375,121.9,135.0,127.721875,2006-07-09 18:00:00,2006-07-13 15:00:00,2000s,Pre-2010,TS,93.0,False
2006198N08152,KAEMI,2006,7,80.0,148.16,15.1,25.0,20.15909090909091,115.1,134.8,124.89772727272727,2006-07-20 21:00:00,2006-07-26 06:00:00,2000s,Pre-2010,Cat 1,129.0,False
2006209N13130,PRAPIROON,2006,7,60.0,111.12,12.5,18.5,15.22142857142857,115.0,130.0,123.73333333333333,2006-07-28 00:00:00,2006-08-02 03:00:00,2000s,Pre-2010,TS,123.0,False
2006216N07151,SAOMAI,2006,8,100.0,185.20000000000002,20.6,24.7,22.59166666666667,127.0,134.6,130.975,2006-08-07 21:00:00,2006-08-09 06:00:00,2000s,Pre-2010,Cat 3,33.0,False
2006217N20134,BOPHA,2006,8,55.0,101.86,20.2,23.4,22.184782608695652,115.1,133.5,124.95869565217392,2006-08-05 00:00:00,2006-08-10 15:00:00,2000s,Pre-2010,TS,135.0,False
2006225N17126,SONAMU,2006,8,45.0,83.34,17.0,20.6,18.2875,125.9,134.6,129.8375,2006-08-13 00:00:00,2006-08-14 21:00:00,2000s,Pre-2010,TS,45.0,False
2006252N13139,SHANSHAN,2006,9,110.0,203.72,16.6,24.9,20.31063829787234,123.8,135.0,128.71063829787232,2006-09-10 09:00:00,2006-09-16 00:00:00,2000s,Pre-2010,Cat 3,135.0,False
2006253N20120,UNNAMED,2006,9,30.0,55.56,18.1,20.4,19.78,115.0,120.0,117.01500000000001,2006-09-10 00:00:00,2006-09-12 09:00:00,2000s,Pre-2010,TD,57.0,False
2006264N13115,UNNAMED,2006,9,19.0,35.188,13.2,13.7,13.442857142857141,115.0,115.4,115.24285714285715,2006-09-21 00:00:00,2006-09-21 18:00:00,2000s,Pre-2010,TD,18.0,False
2006268N12129,XANGSANE,2006,9,123.0,227.79600000000002,11.7,15.6,13.247222222222222,115.0,129.1,123.70555555555555,2006-09-25 00:00:00,2006-09-29 09:00:00,2000s,Pre-2010,Cat 4,105.0,False
2006272N13144,BEBINCA,2006,10,50.0,92.60000000000001,13.8,24.5,17.076666666666664,130.8,134.7,132.12666666666667,2006-10-01 09:00:00,2006-10-05 00:00:00,2000s,Pre-2010,TS,87.0,False
2006298N12143,CIMARON,2006,10,140.0,259.28000000000003,12.0,19.0,16.453846153846154,115.0,135.0,120.57179487179488,2006-10-26 12:00:00,2006-11-05 03:00:00,2000s,Pre-2010,Cat 5,231.0,False
2006311N16143,CHEBI,2006,11,125.0,231.5,15.0,16.3,15.74375,115.4,134.8,124.45,2006-11-08 15:00:00,2006-11-12 12:00:00,2000s,Pre-2010,Cat 4,93.0,False
2006329N06150,DURIAN,2006,11,133.0,246.316,11.3,13.9,13.194736842105263,115.1,134.6,123.60526315789474,2006-11-28 00:00:00,2006-12-02 15:00:00,2000s,Pre-2010,Cat 4,111.0,False
2006340N08142,UTOR,2006,12,95.0,175.94,9.5,14.5,12.031578947368422,115.3,134.6,123.55263157894737,2006-12-07 12:00:00,2006-12-12 03:00:00,2000s,Pre-2010,Cat 2,111.0,True
2006349N08157,TRAMI,2006,12,35.0,64.82000000000001,12.4,16.0,13.6625,123.9,134.8,129.05625,2006-12-18 09:00:00,2006-12-20 06:00:00,2000s,Pre-2010,TS,45.0,False
2007135N08147,YUTU,2007,5,123.0,227.79600000000002,12.3,19.4,16.083333333333332,132.2,134.8,133.19444444444446,2007-05-18 06:00:00,2007-05-20 09:00:00,2000s,Pre-2010,Cat 4,51.0,False
2007188N04148,MAN-YI,2007,7,125.0,231.5,15.5,24.9,20.1625,127.5,134.7,130.45,2007-07-10 21:00:00,2007-07-12 18:00:00,2000s,Pre-2010,Cat 4,45.0,False
2007213N12115,UNNAMED,2007,7,29.0,53.708000000000006,12.1,12.1,12.1,115.0,115.2,115.125,2007-07-31 18:00:00,2007-08-01 03:00:00,2000s,Pre-2010,TD,9.0,False
2007216N18138,PABUK,2007,8,68.0,125.936,19.9,24.9,21.93548387096774,115.0,134.8,123.97419354838709,2007-08-05 09:00:00,2007-08-11 21:00:00,2000s,Pre-2010,Cat 1,156.0,False
2007219N15130,WUTIP,2007,8,35.0,64.82000000000001,14.9,23.6,19.469565217391306,119.4,129.6,125.33043478260869,2007-08-06 12:00:00,2007-08-09 06:00:00,2000s,Pre-2010,TS,66.0,False
2007223N19136,SEPAT,2007,8,140.0,259.28000000000003,15.6,24.8,18.681250000000002,119.0,134.8,126.91041666666666,2007-08-12 21:00:00,2007-08-18 18:00:00,2000s,Pre-2010,Cat 5,141.0,False
2007254N18140,NARI,2007,9,80.0,148.16,21.4,25.0,23.26153846153846,128.1,134.9,131.6846153846154,2007-09-12 18:00:00,2007-09-14 06:00:00,2000s,Pre-2010,Cat 1,36.0,False
2007257N16134,WIPHA,2007,9,100.0,185.20000000000002,16.3,25.0,20.966666666666665,123.1,134.6,129.82121212121214,2007-09-14 06:00:00,2007-09-18 03:00:00,2000s,Pre-2010,Cat 3,93.0,False
2007265N20122,FRANCISCO,2007,9,30.0,55.56,19.4,19.8,19.586666666666666,115.1,122.0,118.74,2007-09-21 12:00:00,2007-09-23 06:00:00,2000s,Pre-2010,TD,42.0,False
2007272N17125,LEKIMA,2007,9,35.0,64.82000000000001,14.9,17.3,16.025000000000002,115.3,125.0,119.45,2007-09-28 18:00:00,2007-09-30 03:00:00,2000s,Pre-2010,TS,33.0,False
2007274N18131,KROSA,2007,10,130.0,240.76000000000002,16.6,25.0,19.422727272727272,121.6,131.5,127.62272727272726,2007-10-01 06:00:00,2007-10-06 15:00:00,2000s,Pre-2010,Cat 4,129.0,False
2007298N18136,FAXAI,2007,10,50.0,92.60000000000001,18.7,25.0,21.592307692307692,131.3,134.9,132.69230769230768,2007-10-25 00:00:00,2007-10-26 12:00:00,2000s,Pre-2010,TS,36.0,False
2007306N18133,PEIPAH,2007,11,75.0,138.9,16.8,18.7,17.935416666666665,115.2,132.6,123.17083333333333,2007-11-01 18:00:00,2007-11-07 15:00:00,2000s,Pre-2010,Cat 1,141.0,False
2007323N09128,HAGIBIS,2007,11,50.0,92.60000000000001,8.6,14.6,10.85897435897436,115.0,128.1,120.91794871794872,2007-11-18 12:00:00,2007-11-28 00:00:00,2000s,Pre-2010,TS,228.0,True
2007324N10140,MITAG,2007,11,93.0,172.23600000000002,13.6,21.8,16.255932203389833,120.6,134.9,126.06949152542373,2007-11-20 18:00:00,2007-11-28 00:00:00,2000s,Pre-2010,Cat 2,174.0,False
2007327N09152,UNNAMED,2007,11,25.0,46.300000000000004,15.2,24.7,18.26111111111111,130.1,134.8,131.72222222222223,2007-11-25 15:00:00,2007-11-27 18:00:00,2000s,Pre-2010,TD,51.0,False
2008012N12123,UNNAMED,2008,1,33.0,61.116,12.1,13.4,12.692857142857141,115.5,122.8,118.87142857142858,2008-01-12 06:00:00,2008-01-13 21:00:00,2000s,Pre-2010,TD,39.0,False
2008104N08128,NEOGURI,2008,4,43.0,79.63600000000001,8.4,11.8,9.552380952380952,115.2,127.5,120.77142857142856,2008-04-13 00:00:00,2008-04-15 12:00:00,2000s,Pre-2010,TS,60.0,True
2008128N07134,RAMMASUN,2008,5,135.0,250.02,7.0,24.4,13.345238095238095,131.5,134.2,132.2238095238095,2008-05-06 18:00:00,2008-05-11 21:00:00,2000s,Pre-2010,Cat 4,123.0,True
2008135N12116,HALONG,2008,5,70.0,129.64000000000001,11.5,24.8,16.25111111111111,115.6,132.9,120.84222222222222,2008-05-14 06:00:00,2008-05-19 18:00:00,2000s,Pre-2010,Cat 1,132.0,False
2008135N16125,MATMO,2008,5,45.0,83.34,16.1,24.6,18.9,123.7,131.1,125.68499999999999,2008-05-13 18:00:00,2008-05-16 03:00:00,2000s,Pre-2010,TS,57.0,False
2008147N10141,NAKRI,2008,5,125.0,231.5,16.5,24.3,19.58,132.8,134.9,133.348,2008-05-29 21:00:00,2008-06-01 21:00:00,2000s,Pre-2010,Cat 4,72.0,False
2008169N08135,FENGSHEN,2008,6,105.0,194.46,7.6,21.2,13.189655172413794,115.0,134.9,124.23793103448276,2008-06-17 09:00:00,2008-06-24 12:00:00,2000s,Pre-2010,Cat 3,171.0,True
2008193N20126,KALMAEGI,2008,7,65.0,120.38000000000001,18.0,25.0,20.175925925925927,121.3,127.3,124.79074074074073,2008-07-11 06:00:00,2008-07-17 21:00:00,2000s,Pre-2010,Cat 1,159.0,False
2008206N22133,FUNG-WONG,2008,7,85.0,157.42000000000002,21.2,24.7,22.145,120.1,133.4,127.24000000000001,2008-07-23 18:00:00,2008-07-28 09:00:00,2000s,Pre-2010,Cat 2,111.0,False
2008217N19120,KAMMURI,2008,8,43.0,79.63600000000001,19.0,20.5,19.61764705882353,115.1,120.4,117.60588235294118,2008-08-03 12:00:00,2008-08-05 12:00:00,2000s,Pre-2010,TS,48.0,False
2008224N24122,UNNAMED,2008,8,15.0,27.78,23.7,24.9,24.3,122.2,123.3,122.73333333333333,2008-08-11 00:00:00,2008-08-11 06:00:00,2000s,Pre-2010,TD,6.0,False
2008226N22134,VONGFONG,2008,8,20.0,37.04,22.4,24.6,23.32,132.5,134.3,133.07999999999998,2008-08-12 18:00:00,2008-08-13 21:00:00,2000s,Pre-2010,TD,27.0,False
2008229N13147,NURI,2008,8,98.0,181.496,15.8,21.5,18.54705882352941,115.2,134.2,123.16470588235295,2008-08-17 21:00:00,2008-08-22 00:00:00,2000s,Pre-2010,Cat 3,99.0,False
2008238N13130,UNNAMED,2008,8,35.0,64.82000000000001,12.8,21.4,17.531428571428574,120.8,130.0,124.37428571428572,2008-08-25 00:00:00,2008-08-29 06:00:00,2000s,Pre-2010,TS,102.0,False
2008252N16128,SINLAKU,2008,9,125.0,231.5,15.7,25.0,20.730357142857144,121.7,127.6,124.39285714285714,2008-09-07 12:00:00,2008-09-14 03:00:00,2000s,Pre-2010,Cat 4,159.0,False
2008262N16142,HAGUPIT,2008,9,108.0,200.01600000000002,13.5,20.4,16.829411764705885,115.6,134.9,126.1470588235294,2008-09-19 03:00:00,2008-09-23 06:00:00,2000s,Pre-2010,Cat 3,99.0,False
2008268N12140,JANGMI,2008,9,140.0,259.28000000000003,13.5,24.8,18.965625,121.3,134.6,127.1125,2008-09-24 21:00:00,2008-09-28 18:00:00,2000s,Pre-2010,Cat 5,93.0,False
2008272N08139,HIGOS,2008,9,40.0,74.08,8.4,23.4,13.535294117647059,115.1,134.4,123.57647058823531,2008-09-28 18:00:00,2008-10-06 06:00:00,2000s,Pre-2010,TS,180.0,True
2008311N08128,MAYSAK,2008,11,55.0,101.86,8.4,17.9,13.608620689655172,115.0,127.8,117.59310344827585,2008-11-05 12:00:00,2008-11-12 15:00:00,2000s,Pre-2010,TS,171.0,True
2008320N08122,NOUL,2008,11,33.0,61.116,8.2,10.2,9.1,115.2,121.9,118.425,2008-11-14 18:00:00,2008-11-16 03:00:00,2000s,Pre-2010,TD,33.0,True
2008343N16168,DOLPHIN,2008,12,85.0,157.42000000000002,13.5,20.6,15.7,130.3,134.7,131.71176470588236,2008-12-13 12:00:00,2008-12-17 15:00:00,2000s,Pre-2010,Cat 2,99.0,False
2009121N13124,KUJIRA,2009,4,115.0,212.98000000000002,12.6,18.6,14.626315789473683,124.1,134.7,126.68684210526317,2009-04-30 18:00:00,2009-05-05 09:00:00,2000s,Pre-2010,Cat 4,111.0,False
2009123N10111,CHAN-HOM,2009,5,83.0,153.716,14.6,25.0,19.132653061224488,115.4,128.7,125.3061224489796,2009-05-06 15:00:00,2009-05-12 15:00:00,2000s,Pre-2010,Cat 2,144.0,False
2009164N10131,LINFA,2009,6,73.0,135.196,9.7,24.8,17.469117647058823,116.3,130.8,120.325,2009-06-13 06:00:00,2009-06-21 15:00:00,2000s,Pre-2010,Cat 1,201.0,True
2009173N10132,NANGKA,2009,6,45.0,83.34,10.0,21.5,14.166666666666666,115.3,132.3,122.33333333333333,2009-06-22 00:00:00,2009-06-26 09:00:00,2000s,Pre-2010,TS,105.0,True
2009189N17129,SOUDELOR,2009,7,35.0,64.82000000000001,17.4,19.8,18.528,115.5,128.8,123.09200000000001,2009-07-08 00:00:00,2009-07-11 00:00:00,2000s,Pre-2010,TS,72.0,False
2009192N16130,UNNAMED,2009,7,30.0,55.56,16.4,24.3,20.35217391304348,119.3,130.2,124.87391304347825,2009-07-11 00:00:00,2009-07-13 18:00:00,2000s,Pre-2010,TD,66.0,False
2009196N14129,MOLAVE,2009,7,65.0,120.38000000000001,14.1,22.4,18.366666666666667,115.2,128.6,123.0,2009-07-15 00:00:00,2009-07-18 15:00:00,2000s,Pre-2010,Cat 1,87.0,False
2009213N16130,GONI,2009,7,35.0,64.82000000000001,15.7,19.8,17.544,115.4,129.8,120.456,2009-07-31 12:00:00,2009-08-03 12:00:00,2000s,Pre-2010,TS,72.0,False
2009215N20133,MORAKOT,2009,8,78.0,144.45600000000002,20.1,24.9,22.894871794871793,120.6,135.0,127.95897435897434,2009-08-02 18:00:00,2009-08-08 09:00:00,2000s,Pre-2010,Cat 1,135.0,False
