sid,name,datetime,lat,lon,wind_kt,wind_kmh,year,month,category,decade,era,track_order,opacity,line_color
1980140N16116,GEORGIA,1980-05-21 06:00:00,15.2,116.0,30.0,55.56,1980,5,TD,1980s,Pre-2010,11,0.3,Gray
1980140N16116,GEORGIA,1980-05-21 09:00:00,15.4,116.0,30.0,55.56,1980,5,TD,1980s,Pre-2010,12,0.3,Gray
1980140N16116,GEORGIA,1980-05-21 12:00:00,15.6,115.8,30.0,55.56,1980,5,TD,1980s,Pre-2010,13,0.3,Gray
1980140N16116,GEORGIA,1980-05-21 15:00:00,15.9,115.7,35.0,64.82000000000001,1980,5,TS,1980s,Pre-2010,14,0.3,Gray
1980140N16116,GEORGIA,1980-05-21 18:00:00,16.1,115.6,40.0,74.08,1980,5,TS,1980s,Pre-2010,15,0.3,Gray
1980140N16116,GEORGIA,1980-05-21 21:00:00,16.4,115.4,43.0,79.63600000000001,1980,5,TS,1980s,Pre-2010,16,0.3,Gray
1980140N16116,GEORGIA,1980-05-22 00:00:00,16.6,115.2,45.0,83.34,1980,5,TS,1980s,Pre-2010,17,0.3,Gray
1980140N16116,GEORGIA,1980-05-23 06:00:00,20.7,115.1,50.0,92.60000000000001,1980,5,TS,1980s,Pre-2010,18,0.3,Gray
1980140N16116,GEORGIA,1980-05-23 09:00:00,21.2,115.4,55.0,101.86,1980,5,TS,1980s,Pre-2010,19,0.3,Gray
1980140N16116,GEORGIA,1980-05-23 12:00:00,21.7,115.7,55.0,101.86,1980,5,TS,1980s,Pre-2010,20,0.3,Gray
1980140N16116,GEORGIA,1980-05-23 15:00:00,22.1,115.9,55.0,101.86,1980,5,TS,1980s,Pre-2010,21,0.3,Gray
1980140N16116,GEORGIA,1980-05-23 18:00:00,22.5,116.1,55.0,101.86,1980,5,TS,1980s,Pre-2010,22,0.3,Gray
1980140N16116,GEORGIA,1980-05-23 21:00:00,23.0,116.3,50.0,92.60000000000001,1980,5,TS,1980s,Pre-2010,23,0.3,Gray
1980140N16116,GEORGIA,1980-05-24 00:00:00,23.5,116.5,45.0,83.34,1980,5,TS,1980s,Pre-2010,24,0.3,Gray
1980140N16116,GEORGIA,1980-05-24 03:00:00,23.9,116.9,45.0,83.34,1980,5,TS,1980s,Pre-2010,25,0.3,Gray
1980140N16116,GEORGIA,1980-05-24 06:00:00,24.3,117.3,45.0,83.34,1980,5,TS,1980s,Pre-2010,26,0.3,Gray
1980140N16116,GEORGIA,1980-05-24 09:00:00,24.7,117.8,38.0,70.376,1980,5,TS,1980s,Pre-2010,27,0.3,Gray
1980171N06142,HERBERT,1980-06-21 03:00:00,8.4,134.7,15.0,27.78,1980,6,TD,1980s,Pre-2010,1,0.3,Gray
1980171N06142,HERBERT,1980-06-21 06:00:00,8.6,134.1,15.0,27.78,1980,6,TD,1980s,Pre-2010,2,0.3,Gray
1980171N06142,HERBERT,1980-06-21 09:00:00,8.8,133.6,15.0,27.78,1980,6,TD,1980s,Pre-2010,3,0.3,Gray
1980171N06142,HERBERT,1980-06-21 12:00:00,8.9,133.0,15.0,27.78,1980,6,TD,1980s,Pre-2010,4,0.3,Gray
1980171N06142,HERBERT,1980-06-21 15:00:00,9.0,132.5,18.0,33.336,1980,6,TD,1980s,Pre-2010,5,0.3,Gray
1980171N06142,HERBERT,1980-06-21 18:00:00,9.1,131.9,20.0,37.04,1980,6,TD,1980s,Pre-2010,6,0.3,Gray
1980171N06142,HERBERT,1980-06-21 21:00:00,9.2,131.4,20.0,37.04,1980,6,TD,1980s,Pre-2010,7,0.3,Gray
1980171N06142,HERBERT,1980-06-22 00:00:00,9.3,130.9,20.0,37.04,1980,6,TD,1980s,Pre-2010,8,0.3,Gray
1980171N06142,HERBERT,1980-06-22 03:00:00,9.4,130.4,23.0,42.596000000000004,1980,6,TD,1980s,Pre-2010,9,0.3,Gray
1980171N06142,HERBERT,1980-06-22 06:00:00,9.5,129.8,25.0,46.300000000000004,1980,6,TD,1980s,Pre-2010,10,0.3,Gray
1980171N06142,HERBERT,1980-06-22 09:00:00,9.7,129.3,25.0,46.300000000000004,1980,6,TD,1980s,Pre-2010,11,0.3,Gray
1980171N06142,HERBERT,1980-06-22 12:00:00,9.8,128.7,25.0,46.300000000000004,1980,6,TD,1980s,Pre-2010,12,0.3,Gray
1980171N06142,HERBERT,1980-06-22 15:00:00,10.0,128.1,25.0,46.300000000000004,1980,6,TD,1980s,Pre-2010,13,0.3,Gray
1980171N06142,HERBERT,1980-06-22 18:00:00,10.2,127.5,25.0,46.300000000000004,1980,6,TD,1980s,Pre-2010,14,0.3,Gray
1980171N06142,HERBERT,1980-06-22 21:00:00,10.4,126.8,25.0,46.300000000000004,1980,6,TD,1980s,Pre-2010,15,0.3,Gray
1980171N06142,HERBERT,1980-06-23 00:00:00,10.7,126.2,25.0,46.300000000000004,1980,6,TD,1980s,Pre-2010,16,0.3,Gray
1980171N06142,HERBERT,1980-06-23 03:00:00,11.0,125.6,25.0,46.300000000000004,1980,6,TD,1980s,Pre-2010,17,0.3,Gray
1980171N06142,HERBERT,1980-06-23 06:00:00,11.3,125.0,25.0,46.300000000000004,1980,6,TD,1980s,Pre-2010,18,0.3,Gray
1980171N06142,HERBERT,1980-06-23 09:00:00,11.5,124.3,25.0,46.300000000000004,1980,6,TD,1980s,Pre-2010,19,0.3,Gray
1980171N06142,HERBERT,1980-06-23 12:00:00,11.6,123.7,25.0,46.300000000000004,1980,6,TD,1980s,Pre-2010,20,0.3,Gray
1980171N06142,HERBERT,1980-06-23 15:00:00,11.8,123.1,28.0,51.856,1980,6,TD,1980s,Pre-2010,21,0.3,Gray
1980171N06142,HERBERT,1980-06-23 18:00:00,11.9,122.4,30.0,55.56,1980,6,TD,1980s,Pre-2010,22,0.3,Gray
1980171N06142,HERBERT,1980-06-23 21:00:00,12.0,121.7,33.0,61.116,1980,6,TD,1980s,Pre-2010,23,0.3,Gray
1980171N06142,HERBERT,1980-06-24 00:00:00,12.1,120.9,35.0,64.82000000000001,1980,6,TS,1980s,Pre-2010,24,0.3,Gray
1980171N06142,HERBERT,1980-06-24 03:00:00,12.2,120.1,38.0,70.376,1980,6,TS,1980s,Pre-2010,25,0.3,Gray
1980171N06142,HERBERT,1980-06-24 06:00:00,12.3,119.2,40.0,74.08,1980,6,TS,1980s,Pre-2010,26,0.3,Gray
1980171N06142,HERBERT,1980-06-24 09:00:00,12.6,118.5,40.0,74.08,1980,6,TS,1980s,Pre-2010,27,0.3,Gray
1980171N06142,HERBERT,1980-06-24 12:00:00,12.9,117.8,35.0,64.82000000000001,1980,6,TS,1980s,Pre-2010,28,0.3,Gray
1980171N06142,HERBERT,1980-06-24 15:00:00,13.2,117.1,40.0,74.08,1980,6,TS,1980s,Pre-2010,29,0.3,Gray
1980171N06142,HERBERT,1980-06-24 18:00:00,13.6,116.4,35.0,64.82000000000001,1980,6,TS,1980s,Pre-2010,30,0.3,Gray
1980171N06142,HERBERT,1980-06-24 21:00:00,13.9,115.7,43.0,79.63600000000001,1980,6,TS,1980s,Pre-2010,31,0.3,Gray
1980171N06142,HERBERT,1980-06-25 00:00:00,14.3,115.1,35.0,64.82000000000001,1980,6,TS,1980s,Pre-2010,32,0.3,Gray
1980181N10130,UNNAMED,1980-06-28 18:00:00,10.0,130.0,,,1980,6,Unknown,1980s,Pre-2010,1,0.3,Gray
1980181N10130,UNNAMED,1980-06-28 21:00:00,10.2,129.5,,,1980,6,Unknown,1980s,Pre-2010,2,0.3,Gray
1980181N10130,UNNAMED,1980-06-29 00:00:00,10.4,129.0,19.0,35.188,1980,6,TD,1980s,Pre-2010,3,0.3,Gray
1980181N10130,UNNAMED,1980-06-29 03:00:00,10.7,128.5,21.0,38.892,1980,6,TD,1980s,Pre-2010,4,0.3,Gray
1980181N10130,UNNAMED,1980-06-29 06:00:00,11.0,128.0,23.0,42.596000000000004,1980,6,TD,1980s,Pre-2010,5,0.3,Gray
1980181N10130,UNNAMED,1980-06-29 09:00:00,11.2,127.2,23.0,42.596000000000004,1980,6,TD,1980s,Pre-2010,6,0.3,Gray
1980181N10130,UNNAMED,1980-06-29 12:00:00,11.4,126.4,23.0,42.596000000000004,1980,6,TD,1980s,Pre-2010,7,0.3,Gray
1980181N10130,UNNAMED,1980-06-29 15:00:00,11.6,125.5,23.0,42.596000000000004,1980,6,TD,1980s,Pre-2010,8,0.3,Gray
1980181N10130,UNNAMED,1980-06-29 18:00:00,12.0,125.0,23.0,42.596000000000004,1980,6,TD,1980s,Pre-2010,9,0.3,Gray
1980181N10130,UNNAMED,1980-06-29 21:00:00,12.6,125.5,26.0,48.152,1980,6,TD,1980s,Pre-2010,10,0.3,Gray
1980181N10130,UNNAMED,1980-06-30 00:00:00,13.3,126.0,29.0,53.708000000000006,1980,6,TD,1980s,Pre-2010,11,0.3,Gray
1980181N10130,UNNAMED,1980-06-30 03:00:00,13.7,125.5,29.0,53.708000000000006,1980,6,TD,1980s,Pre-2010,12,0.3,Gray
1980181N10130,UNNAMED,1980-06-30 06:00:00,14.0,124.5,29.0,53.708000000000006,1980,6,TD,1980s,Pre-2010,13,0.3,Gray
1980181N10130,UNNAMED,1980-06-30 09:00:00,14.3,123.6,29.0,53.708000000000006,1980,6,TD,1980s,Pre-2010,14,0.3,Gray
1980181N10130,UNNAMED,1980-06-30 12:00:00,14.5,122.7,29.0,53.708000000000006,1980,6,TD,1980s,Pre-2010,15,0.3,Gray
1980181N10130,UNNAMED,1980-06-30 15:00:00,14.8,121.8,29.0,53.708000000000006,1980,6,TD,1980s,Pre-2010,16,0.3,Gray
1980181N10130,UNNAMED,1980-06-30 18:00:00,15.1,121.1,29.0,53.708000000000006,1980,6,TD,1980s,Pre-2010,17,0.3,Gray
1980181N10130,UNNAMED,1980-06-30 21:00:00,15.5,120.5,29.0,53.708000000000006,1980,6,TD,1980s,Pre-2010,18,0.3,Gray
1980181N10130,UNNAMED,1980-07-01 00:00:00,15.9,120.1,29.0,53.708000000000006,1980,7,TD,1980s,Pre-2010,19,0.3,Gray
1980181N10130,UNNAMED,1980-07-01 03:00:00,16.2,119.8,29.0,53.708000000000006,1980,7,TD,1980s,Pre-2010,20,0.3,Gray
1980181N10130,UNNAMED,1980-07-01 06:00:00,16.5,119.5,29.0,53.708000000000006,1980,7,TD,1980s,Pre-2010,21,0.3,Gray
1980181N10130,UNNAMED,1980-07-01 09:00:00,16.8,119.3,29.0,53.708000000000006,1980,7,TD,1980s,Pre-2010,22,0.3,Gray
1980181N10130,UNNAMED,1980-07-01 12:00:00,17.0,119.0,29.0,53.708000000000006,1980,7,TD,1980s,Pre-2010,23,0.3,Gray
1980181N10130,UNNAMED,1980-07-01 15:00:00,17.2,118.7,29.0,53.708000000000006,1980,7,TD,1980s,Pre-2010,24,0.3,Gray
1980181N10130,UNNAMED,1980-07-01 18:00:00,17.4,118.3,29.0,53.708000000000006,1980,7,TD,1980s,Pre-2010,25,0.3,Gray
1980181N10130,UNNAMED,1980-07-01 21:00:00,17.6,117.9,29.0,53.708000000000006,1980,7,TD,1980s,Pre-2010,26,0.3,Gray
1980181N10130,UNNAMED,1980-07-02 00:00:00,17.6,117.5,29.0,53.708000000000006,1980,7,TD,1980s,Pre-2010,27,0.3,Gray
1980181N10130,UNNAMED,1980-07-02 03:00:00,17.7,117.2,29.0,53.708000000000006,1980,7,TD,1980s,Pre-2010,28,0.3,Gray
1980181N10130,UNNAMED,1980-07-02 06:00:00,18.0,117.0,29.0,53.708000000000006,1980,7,TD,1980s,Pre-2010,29,0.3,Gray
1980181N10130,UNNAMED,1980-07-02 09:00:00,18.2,116.9,26.0,48.152,1980,7,TD,1980s,Pre-2010,30,0.3,Gray
1980181N10130,UNNAMED,1980-07-02 12:00:00,18.6,116.8,23.0,42.596000000000004,1980,7,TD,1980s,Pre-2010,31,0.3,Gray
1980181N10130,UNNAMED,1980-07-02 15:00:00,18.8,116.9,23.0,42.596000000000004,1980,7,TD,1980s,Pre-2010,32,0.3,Gray
1980181N10130,UNNAMED,1980-07-02 18:00:00,19.1,117.1,23.0,42.596000000000004,1980,7,TD,1980s,Pre-2010,33,0.3,Gray
1980181N10130,UNNAMED,1980-07-02 21:00:00,19.3,117.4,28.0,51.856,1980,7,TD,1980s,Pre-2010,34,0.3,Gray
1980181N10130,UNNAMED,1980-07-03 00:00:00,19.6,117.5,25.0,46.300000000000004,1980,7,TD,1980s,Pre-2010,35,0.3,Gray
1980187N09146,IDA,1980-07-07 09:00:00,16.2,134.5,40.0,74.08,1980,7,TS,1980s,Pre-2010,1,0.3,Gray
1980187N09146,IDA,1980-07-07 12:00:00,16.6,133.7,40.0,74.08,1980,7,TS,1980s,Pre-2010,2,0.3,Gray
1980187N09146,IDA,1980-07-07 15:00:00,16.9,132.8,40.0,74.08,1980,7,TS,1980s,Pre-2010,3,0.3,Gray
1980187N09146,IDA,1980-07-07 18:00:00,17.2,131.9,45.0,83.34,1980,7,TS,1980s,Pre-2010,4,0.3,Gray
1980187N09146,IDA,1980-07-07 21:00:00,17.5,131.0,43.0,79.63600000000001,1980,7,TS,1980s,Pre-2010,5,0.3,Gray
1980187N09146,IDA,1980-07-08 00:00:00,17.7,130.1,45.0,83.34,1980,7,TS,1980s,Pre-2010,6,0.3,Gray
1980187N09146,IDA,1980-07-08 03:00:00,18.0,129.3,48.0,88.896,1980,7,TS,1980s,Pre-2010,7,0.3,Gray
1980187N09146,IDA,1980-07-08 06:00:00,18.2,128.6,50.0,92.60000000000001,1980,7,TS,1980s,Pre-2010,8,0.3,Gray
1980187N09146,IDA,1980-07-08 09:00:00,18.4,127.9,53.0,98.156,1980,7,TS,1980s,Pre-2010,9,0.3,Gray
1980187N09146,IDA,1980-07-08 12:00:00,18.6,127.2,55.0,101.86,1980,7,TS,1980s,Pre-2010,10,0.3,Gray
1980187N09146,IDA,1980-07-08 15:00:00,18.7,126.5,55.0,101.86,1980,7,TS,1980s,Pre-2010,11,0.3,Gray
1980187N09146,IDA,1980-07-08 18:00:00,18.9,125.8,55.0,101.86,1980,7,TS,1980s,Pre-2010,12,0.3,Gray
1980187N09146,IDA,1980-07-08 21:00:00,19.1,125.1,58.0,107.41600000000001,1980,7,TS,1980s,Pre-2010,13,0.3,Gray
1980187N09146,IDA,1980-07-09 00:00:00,19.3,124.4,60.0,111.12,1980,7,TS,1980s,Pre-2010,14,0.3,Gray
1980187N09146,IDA,1980-07-09 03:00:00,19.5,123.8,58.0,107.41600000000001,1980,7,TS,1980s,Pre-2010,15,0.3,Gray
1980187N09146,IDA,1980-07-09 06:00:00,19.8,123.2,60.0,111.12,1980,7,TS,1980s,Pre-2010,16,0.3,Gray
1980187N09146,IDA,1980-07-09 09:00:00,20.0,122.7,53.0,98.156,1980,7,TS,1980s,Pre-2010,17,0.3,Gray
1980187N09146,IDA,1980-07-09 12:00:00,20.3,122.3,70.0,129.64000000000001,1980,7,Cat 1,1980s,Pre-2010,18,0.3,Gray
1980187N09146,IDA,1980-07-09 15:00:00,20.4,121.8,50.0,92.60000000000001,1980,7,TS,1980s,Pre-2010,19,0.3,Gray
1980187N09146,IDA,1980-07-09 18:00:00,20.6,121.5,70.0,129.64000000000001,1980,7,Cat 1,1980s,Pre-2010,20,0.3,Gray
1980187N09146,IDA,1980-07-09 21:00:00,20.8,121.0,50.0,92.60000000000001,1980,7,TS,1980s,Pre-2010,21,0.3,Gray
1980187N09146,IDA,1980-07-10 00:00:00,21.0,120.6,55.0,101.86,1980,7,TS,1980s,Pre-2010,22,0.3,Gray
1980187N09146,IDA,1980-07-10 03:00:00,21.2,120.2,48.0,88.896,1980,7,TS,1980s,Pre-2010,23,0.3,Gray
1980187N09146,IDA,1980-07-10 06:00:00,21.3,119.7,55.0,101.86,1980,7,TS,1980s,Pre-2010,24,0.3,Gray
1980187N09146,IDA,1980-07-10 09:00:00,21.5,119.3,45.0,83.34,1980,7,TS,1980s,Pre-2010,25,0.3,Gray
1980187N09146,IDA,1980-07-10 12:00:00,21.7,119.0,55.0,101.86,1980,7,TS,1980s,Pre-2010,26,0.3,Gray
1980187N09146,IDA,1980-07-10 15:00:00,21.9,118.6,45.0,83.34,1980,7,TS,1980s,Pre-2010,27,0.3,Gray
1980187N09146,IDA,1980-07-10 18:00:00,22.1,118.3,55.0,101.86,1980,7,TS,1980s,Pre-2010,28,0.3,Gray
1980187N09146,IDA,1980-07-10 21:00:00,22.2,118.0,45.0,83.34,1980,7,TS,1980s,Pre-2010,29,0.3,Gray
1980187N09146,IDA,1980-07-11 00:00:00,22.3,117.7,55.0,101.86,1980,7,TS,1980s,Pre-2010,30,0.3,Gray
1980187N09146,IDA,1980-07-11 03:00:00,22.5,117.5,45.0,83.34,1980,7,TS,1980s,Pre-2010,31,0.3,Gray
1980187N09146,IDA,1980-07-11 06:00:00,22.6,117.2,50.0,92.60000000000001,1980,7,TS,1980s,Pre-2010,32,0.3,Gray
1980187N09146,IDA,1980-07-11 09:00:00,22.9,116.9,45.0,83.34,1980,7,TS,1980s,Pre-2010,33,0.3,Gray
1980187N09146,IDA,1980-07-11 12:00:00,23.2,116.7,50.0,92.60000000000001,1980,7,TS,1980s,Pre-2010,34,0.3,Gray
1980187N09146,IDA,1980-07-11 15:00:00,23.5,116.4,38.0,70.376,1980,7,TS,1980s,Pre-2010,35,0.3,Gray
1980187N09146,IDA,1980-07-11 18:00:00,23.8,116.1,30.0,55.56,1980,7,TD,1980s,Pre-2010,36,0.3,Gray
1980187N09146,IDA,1980-07-11 21:00:00,24.2,115.7,34.0,62.968,1980,7,TS,1980s,Pre-2010,37,0.3,Gray
1980187N09146,IDA,1980-07-12 00:00:00,24.6,115.4,29.0,53.708000000000006,1980,7,TD,1980s,Pre-2010,38,0.3,Gray
1980197N07154,JOE,1980-07-18 18:00:00,14.4,134.7,45.0,83.34,1980,7,TS,1980s,Pre-2010,1,0.3,Gray
1980197N07154,JOE,1980-07-18 21:00:00,14.5,134.0,53.0,98.156,1980,7,TS,1980s,Pre-2010,2,0.3,Gray
1980197N07154,JOE,1980-07-19 00:00:00,14.6,133.2,50.0,92.60000000000001,1980,7,TS,1980s,Pre-2010,3,0.3,Gray
1980197N07154,JOE,1980-07-19 03:00:00,14.8,132.4,58.0,107.41600000000001,1980,7,TS,1980s,Pre-2010,4,0.3,Gray
1980197N07154,JOE,1980-07-19 06:00:00,15.0,131.6,55.0,101.86,1980,7,TS,1980s,Pre-2010,5,0.3,Gray
1980197N07154,JOE,1980-07-19 09:00:00,15.1,130.8,63.0,116.676,1980,7,TS,1980s,Pre-2010,6,0.3,Gray
1980197N07154,JOE,1980-07-19 12:00:00,15.2,130.0,70.0,129.64000000000001,1980,7,Cat 1,1980s,Pre-2010,7,0.3,Gray
1980197N07154,JOE,1980-07-19 15:00:00,15.3,129.2,70.0,129.64000000000001,1980,7,Cat 1,1980s,Pre-2010,8,0.3,Gray
1980197N07154,JOE,1980-07-19 18:00:00,15.5,128.3,70.0,129.64000000000001,1980,7,Cat 1,1980s,Pre-2010,9,0.3,Gray
1980197N07154,JOE,1980-07-19 21:00:00,15.6,127.5,80.0,148.16,1980,7,Cat 1,1980s,Pre-2010,10,0.3,Gray
1980197N07154,JOE,1980-07-20 00:00:00,15.7,126.7,70.0,129.64000000000001,1980,7,Cat 1,1980s,Pre-2010,11,0.3,Gray
1980197N07154,JOE,1980-07-20 03:00:00,15.9,125.9,90.0,166.68,1980,7,Cat 2,1980s,Pre-2010,12,0.3,Gray
1980197N07154,JOE,1980-07-20 06:00:00,16.1,125.1,75.0,138.9,1980,7,Cat 1,1980s,Pre-2010,13,0.3,Gray
1980197N07154,JOE,1980-07-20 09:00:00,16.3,124.4,100.0,185.20000000000002,1980,7,Cat 3,1980s,Pre-2010,14,0.3,Gray
1980197N07154,JOE,1980-07-20 12:00:00,16.5,123.7,85.0,157.42000000000002,1980,7,Cat 2,1980s,Pre-2010,15,0.3,Gray
1980197N07154,JOE,1980-07-20 15:00:00,16.7,123.0,88.0,162.976,1980,7,Cat 2,1980s,Pre-2010,16,0.3,Gray
1980197N07154,JOE,1980-07-20 18:00:00,17.0,122.2,80.0,148.16,1980,7,Cat 1,1980s,Pre-2010,17,0.3,Gray
1980197N07154,JOE,1980-07-20 21:00:00,17.0,121.4,65.0,120.38000000000001,1980,7,Cat 1,1980s,Pre-2010,18,0.3,Gray
1980197N07154,JOE,1980-07-21 00:00:00,17.1,120.5,65.0,120.38000000000001,1980,7,Cat 1,1980s,Pre-2010,19,0.3,Gray
1980197N07154,JOE,1980-07-21 03:00:00,17.5,119.8,68.0,125.936,1980,7,Cat 1,1980s,Pre-2010,20,0.3,Gray
1980197N07154,JOE,1980-07-21 06:00:00,17.9,119.0,75.0,138.9,1980,7,Cat 1,1980s,Pre-2010,21,0.3,Gray
1980197N07154,JOE,1980-07-21 09:00:00,18.2,118.2,80.0,148.16,1980,7,Cat 1,1980s,Pre-2010,22,0.3,Gray
1980197N07154,JOE,1980-07-21 12:00:00,18.5,117.3,70.0,129.64000000000001,1980,7,Cat 1,1980s,Pre-2010,23,0.3,Gray
1980197N07154,JOE,1980-07-21 15:00:00,18.7,116.4,88.0,162.976,1980,7,Cat 2,1980s,Pre-2010,24,0.3,Gray
1980197N07154,JOE,1980-07-21 18:00:00,18.9,115.5,70.0,129.64000000000001,1980,7,Cat 1,1980s,Pre-2010,25,0.3,Gray
1980197N15133,UNNAMED,1980-07-14 18:00:00,14.5,132.5,19.0,35.188,1980,7,TD,1980s,Pre-2010,1,0.3,Gray
1980197N15133,UNNAMED,1980-07-14 21:00:00,14.5,131.8,21.0,38.892,1980,7,TD,1980s,Pre-2010,2,0.3,Gray
1980197N15133,UNNAMED,1980-07-15 00:00:00,14.5,131.0,23.0,42.596000000000004,1980,7,TD,1980s,Pre-2010,3,0.3,Gray
1980197N15133,UNNAMED,1980-07-15 03:00:00,14.5,130.0,23.0,42.596000000000004,1980,7,TD,1980s,Pre-2010,4,0.3,Gray
1980197N15133,UNNAMED,1980-07-15 06:00:00,14.4,129.2,23.0,42.596000000000004,1980,7,TD,1980s,Pre-2010,5,0.3,Gray
1980197N15133,UNNAMED,1980-07-15 09:00:00,14.3,128.5,23.0,42.596000000000004,1980,7,TD,1980s,Pre-2010,6,0.3,Gray
1980197N15133,UNNAMED,1980-07-15 12:00:00,14.4,127.7,23.0,42.596000000000004,1980,7,TD,1980s,Pre-2010,7,0.3,Gray
1980197N15133,UNNAMED,1980-07-15 15:00:00,14.7,126.7,23.0,42.596000000000004,1980,7,TD,1980s,Pre-2010,8,0.3,Gray
1980197N15133,UNNAMED,1980-07-15 18:00:00,14.7,125.5,20.0,37.04,1980,7,TD,1980s,Pre-2010,9,0.3,Gray
1980197N15133,UNNAMED,1980-07-15 21:00:00,14.6,124.6,20.0,37.04,1980,7,TD,1980s,Pre-2010,10,0.3,Gray
1980197N15133,UNNAMED,1980-07-16 00:00:00,14.4,123.7,20.0,37.04,1980,7,TD,1980s,Pre-2010,11,0.3,Gray
1980197N15133,UNNAMED,1980-07-16 03:00:00,14.4,122.9,20.0,37.04,1980,7,TD,1980s,Pre-2010,12,0.3,Gray
1980197N15133,UNNAMED,1980-07-16 06:00:00,14.4,122.1,20.0,37.04,1980,7,TD,1980s,Pre-2010,13,0.3,Gray
1980197N15133,UNNAMED,1980-07-16 09:00:00,14.5,121.4,23.0,42.596000000000004,1980,7,TD,1980s,Pre-2010,14,0.3,Gray
1980197N15133,UNNAMED,1980-07-16 12:00:00,14.6,120.7,25.0,46.300000000000004,1980,7,TD,1980s,Pre-2010,15,0.3,Gray
1980197N15133,UNNAMED,1980-07-16 15:00:00,14.7,119.9,25.0,46.300000000000004,1980,7,TD,1980s,Pre-2010,16,0.3,Gray
1980197N15133,UNNAMED,1980-07-16 18:00:00,14.9,119.1,25.0,46.300000000000004,1980,7,TD,1980s,Pre-2010,17,0.3,Gray
1980197N15133,UNNAMED,1980-07-16 21:00:00,15.1,118.3,28.0,51.856,1980,7,TD,1980s,Pre-2010,18,0.3,Gray
1980197N15133,UNNAMED,1980-07-17 00:00:00,15.4,117.6,30.0,55.56,1980,7,TD,1980s,Pre-2010,19,0.3,Gray
1980197N15133,UNNAMED,1980-07-17 03:00:00,15.9,116.9,30.0,55.56,1980,7,TD,1980s,Pre-2010,20,0.3,Gray
1980197N15133,UNNAMED,1980-07-17 06:00:00,16.4,116.3,30.0,55.56,1980,7,TD,1980s,Pre-2010,21,0.3,Gray
1980197N15133,UNNAMED,1980-07-17 09:00:00,16.8,115.8,30.0,55.56,1980,7,TD,1980s,Pre-2010,22,0.3,Gray
1980197N15133,UNNAMED,1980-07-17 12:00:00,17.2,115.3,30.0,55.56,1980,7,TD,1980s,Pre-2010,23,0.3,Gray
1980201N08155,KIM,1980-07-22 09:00:00,11.3,134.6,45.0,83.34,1980,7,TS,1980s,Pre-2010,1,0.3,Gray
1980201N08155,KIM,1980-07-22 12:00:00,11.5,133.8,40.0,74.08,1980,7,TS,1980s,Pre-2010,2,0.3,Gray
1980201N08155,KIM,1980-07-22 15:00:00,11.9,133.0,50.0,92.60000000000001,1980,7,TS,1980s,Pre-2010,3,0.3,Gray
1980201N08155,KIM,1980-07-22 18:00:00,12.3,132.2,50.0,92.60000000000001,1980,7,TS,1980s,Pre-2010,4,0.3,Gray
1980201N08155,KIM,1980-07-22 21:00:00,12.7,131.5,55.0,101.86,1980,7,TS,1980s,Pre-2010,5,0.3,Gray
1980201N08155,KIM,1980-07-23 00:00:00,13.0,130.7,60.0,111.12,1980,7,TS,1980s,Pre-2010,6,0.3,Gray
1980201N08155,KIM,1980-07-23 03:00:00,13.2,130.1,63.0,116.676,1980,7,TS,1980s,Pre-2010,7,0.3,Gray
1980201N08155,KIM,1980-07-23 06:00:00,13.4,129.5,65.0,120.38000000000001,1980,7,Cat 1,1980s,Pre-2010,8,0.3,Gray
1980201N08155,KIM,1980-07-23 09:00:00,13.5,128.9,68.0,125.936,1980,7,Cat 1,1980s,Pre-2010,9,0.3,Gray
1980201N08155,KIM,1980-07-23 12:00:00,13.7,128.3,70.0,129.64000000000001,1980,7,Cat 1,1980s,Pre-2010,10,0.3,Gray
1980201N08155,KIM,1980-07-23 15:00:00,13.8,127.7,75.0,138.9,1980,7,Cat 1,1980s,Pre-2010,11,0.3,Gray
1980201N08155,KIM,1980-07-23 18:00:00,14.0,127.1,70.0,129.64000000000001,1980,7,Cat 1,1980s,Pre-2010,12,0.3,Gray
1980201N08155,KIM,1980-07-23 21:00:00,14.2,126.6,85.0,157.42000000000002,1980,7,Cat 2,1980s,Pre-2010,13,0.3,Gray
1980201N08155,KIM,1980-07-24 00:00:00,14.5,126.1,75.0,138.9,1980,7,Cat 1,1980s,Pre-2010,14,0.3,Gray
1980201N08155,KIM,1980-07-24 03:00:00,14.7,125.7,95.0,175.94,1980,7,Cat 2,1980s,Pre-2010,15,0.3,Gray
1980201N08155,KIM,1980-07-24 06:00:00,14.9,125.3,90.0,166.68,1980,7,Cat 2,1980s,Pre-2010,16,0.3,Gray
1980201N08155,KIM,1980-07-24 09:00:00,15.1,124.9,115.0,212.98000000000002,1980,7,Cat 4,1980s,Pre-2010,17,0.3,Gray
1980201N08155,KIM,1980-07-24 12:00:00,15.5,124.5,100.0,185.20000000000002,1980,7,Cat 3,1980s,Pre-2010,18,0.3,Gray
1980201N08155,KIM,1980-07-24 15:00:00,15.8,124.0,130.0,240.76000000000002,1980,7,Cat 4,1980s,Pre-2010,19,0.3,Gray
1980201N08155,KIM,1980-07-24 18:00:00,16.2,123.5,100.0,185.20000000000002,1980,7,Cat 3,1980s,Pre-2010,20,0.3,Gray
1980201N08155,KIM,1980-07-24 21:00:00,16.5,122.9,115.0,212.98000000000002,1980,7,Cat 4,1980s,Pre-2010,21,0.3,Gray
